,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts,polyT_randO_distance,10x_polyT_distance,10x_randO_distance,10x_parse_distance
22,ENSG00000002726.22,AOC1,2227.5,60.21391785683957,False,True,False,False,False,False,1.0,6.028660489376741e-06,0.0,0.0,1.0,7.74707738991007e-06,1.0,5.703783225462812e-06,1e-10,1.0000002211232486e-10,1.0000000809578061e-10,1.000000011525087e-10
23,ENSG00000002745.13,WNT16,2190.0,46.97444831591173,False,True,False,False,False,False,20.0,0.0001292038992492441,8.0,4.19767748559829e-05,4.0,2.6700365111216724e-05,9.0,4.281795445349081e-05,1.0003656497598286e-10,1.016449588131569e-10,1.0180999573991631e-10,1.0150664534625476e-10
24,ENSG00000002746.16,HECW1,2548.4166666666665,51.7108796800506,False,True,False,False,False,False,10.0,6.579227576617501e-05,18.0,0.00010176097567558887,11.0,7.794691383287426e-05,21.0,0.00010810491574010521,1.0044480832196484e-10,1.0027346389087693e-10,1.0007557541968954e-10,1.0040160631573691e-10
25,ENSG00000002822.17,MAD1L1,1855.5510204081634,62.173376496777955,False,True,False,False,False,False,73.0,0.00048135962118540183,25.0,0.00014217603742430155,131.0,0.0009167488859327929,86.0,0.000444109867797332,1.5215067209792676e-09,4.575298730687399e-10,1.6433980314892231e-09,1.3518108162486414e-10
26,ENSG00000002834.20,LASP1,2717.923076923077,57.86219635513107,False,True,False,False,False,False,1440.0,0.009702428028364789,1903.0,0.011092270992198018,2877.0,0.021111082973404773,2701.0,0.014661217343552529,0.0015678280336801512,2.734532216392651e-05,0.00038908745896761954,0.00013685334561532015
27,ENSG00000002919.16,SNX11,1718.8260869565217,52.168678437759084,False,True,False,False,False,False,676.0,0.0044789853627306584,296.0,0.0016774751906834774,259.0,0.0017840518533600023,356.0,0.0018309048592629535,1.0731555056516732e-08,1.905166976376049e-06,1.103213190328755e-06,1.4758740175605795e-06
28,ENSG00000002933.10,TMEM176A,1256.3061224489795,59.19572013087093,False,True,False,False,False,False,135.0,0.0008901405850837848,34.0,0.00018457127708719666,25.0,0.00016865439515240793,47.0,0.00023281899618460096,1.0023464221151496e-10,5.866929537240279e-09,4.437856840613785e-09,4.661528864510169e-09
29,ENSG00000003056.9,M6PR,1695.608695652174,47.07522321401818,False,True,False,False,False,False,488.0,0.0032038860577391377,1314.0,0.007547985729052293,806.0,0.005624222209824068,1347.0,0.007077530522738128,1.658823827550295e-05,6.675595004208638e-06,2.2953183469366373e-06,6.1346942488676415e-06
30,ENSG00000003096.16,KLHL13,3180.2727272727275,41.80016463943004,False,True,False,False,False,False,50.0,0.00033675127517845786,107.0,0.0006473861019622855,78.0,0.0005586773148178908,101.0,0.000565195940892328,2.7392568207008074e-10,5.240496053719404e-10,3.287961565944907e-10,3.983432741321005e-10
31,ENSG00000003137.9,CYP26B1,2810.6,58.68342153953845,False,True,False,False,False,False,0.0,0.0,1.0,6.039896132657589e-06,0.0,0.0,1.0,5.358126804008411e-06,1.0000014016113938e-10,1e-10,,1e-10
32,ENSG00000003147.20,ICA1,1782.4,47.63794289810686,False,True,False,False,False,False,305.0,0.002034950535795387,160.0,0.0009189742524899349,116.0,0.0008133898199951848,162.0,0.0008492044821334006,5.091270251332367e-10,5.451839476599465e-08,4.673343130510048e-08,6.004360579455145e-08
33,ENSG00000003249.16,DBNDD1,2044.3333333333333,62.119416064649855,False,True,False,False,False,False,25.0,0.0001674468050420028,6.0,3.4826771957089684e-05,11.0,7.472521816167002e-05,8.0,4.086297477689433e-05,1.002402523844363e-10,1.0720582976736761e-10,1.016125292325581e-10,1.0611234888353271e-10
34,ENSG00000003393.17,ALS2,5146.518987341772,44.16935536638546,False,True,False,False,False,False,487.0,0.0032678197276658195,971.0,0.005673097278633172,694.0,0.00493001131293126,1034.0,0.005539850698145867,8.963641323210545e-07,2.615306287482328e-06,1.4109829967351965e-06,2.744973025230936e-06
35,ENSG00000003400.17,CASP10,2278.6315789473683,45.91443681746301,False,True,False,False,False,False,1093.0,0.0073877212704263825,1539.0,0.009016628654243077,1386.0,0.009976871499107125,1742.0,0.009419422058252214,1.7350175656283652e-05,1.3791627527925427e-05,2.3030120760415205e-05,2.1362772275723307e-05
36,ENSG00000003402.22,CFLAR,1902.25,47.59643031164235,False,True,False,False,False,False,3217.0,0.022734715055484987,4644.0,0.028844727072607303,4547.0,0.03480079699671352,5141.0,0.0296876136244422,0.005027568406264031,0.0015376220100114704,0.003503032416790314,0.002157687411244839
37,ENSG00000003436.17,TFPI,2768.04,36.567750104494664,False,True,False,False,False,False,6.0,3.914425749408587e-05,32.0,0.0001821278116591054,13.0,8.967292157127512e-05,30.0,0.00015656922001137914,1.2723343453054022e-10,1.009119629196128e-10,1.0012041730509792e-10,1.0068853804379324e-10
38,ENSG00000003509.17,NDUFAF7,1548.75,43.80240136911982,False,True,False,False,True,False,602.0,0.003947767318471783,1374.0,0.00799692153802068,708.0,0.005001099897061022,1346.0,0.007185824327945831,5.144514473759494e-05,9.550175379502592e-06,1.3883751824028848e-06,7.532177944043047e-06
39,ENSG00000003756.18,RBM5,1886.1304347826087,47.99477549976971,False,True,False,False,False,False,2229.0,0.015059240520919089,4056.0,0.024396356112988023,3612.0,0.026556581732464394,4500.0,0.024938375264266916,0.0007220977517973432,0.0009054071017151694,0.0011385439228048559,0.001135351233083605
40,ENSG00000003987.15,MTMR7,1972.25,45.10795617462765,False,True,False,False,False,False,152.0,0.0009910559421651881,39.0,0.00022554960155885112,25.0,0.0001719514364762364,37.0,0.00019278774599164604,1.1114838972268738e-10,8.366496883512593e-09,7.148102150537281e-09,9.079218478778508e-09
41,ENSG00000003989.19,SLC7A2,5826.444444444444,43.62036093613662,False,True,False,False,False,False,3.0,1.8711037912454383e-05,2.0,1.2075349608616193e-05,4.0,3.0382467429294274e-05,3.0,1.5902685422178966e-05,1.0000597062265969e-10,1.0000007654751481e-10,1.0000201423626521e-10,1.0000002203601232e-10
42,ENSG00000004059.12,ARF5,865.3,59.71027216474251,False,True,False,False,False,False,1004.0,0.006638691912528067,73.0,0.00041294715761686936,214.0,0.0014997309922471038,174.0,0.0008964535915881431,2.4117216611847436e-08,2.765535995809759e-05,1.1743577497254846e-05,2.201170614484185e-05
43,ENSG00000004139.15,SARM1,2751.4,58.87817209290944,False,True,False,False,False,False,104.0,0.000680297330863107,302.0,0.0017346719665838556,430.0,0.0030387552652651395,457.0,0.002406063269023204,6.619777508847142e-07,1.7263893229794815e-08,6.419930863192124e-08,4.619482030119721e-08
44,ENSG00000004142.13,POLDIP2,2312.6666666666665,54.81210858252607,False,True,False,False,False,False,688.0,0.004537740728062515,245.0,0.0013730611054473345,280.0,0.0019387694722716934,311.0,0.0015968429154646108,8.54736646302025e-08,2.7433999235698432e-06,9.806725051657087e-07,2.083071763575683e-06
45,ENSG00000004399.14,PLXND1,1544.0555555555557,59.58868817880906,False,True,False,False,False,False,289.0,0.0019083081173166363,525.0,0.0030296743452504884,1213.0,0.00883064655600155,1006.0,0.005392521728623542,3.729250488612374e-05,2.1544279084578226e-07,4.319738290380758e-06,1.575809533258989e-06
46,ENSG00000004455.19,AK2,3061.9615384615386,46.94540815491629,False,True,False,False,False,False,500.0,0.003241172538397548,700.0,0.0039999314833919905,805.0,0.005623867124512236,896.0,0.004673003053588517,5.9877614041623684e-06,5.446332310007349e-07,2.307584560819657e-06,1.4003683177748203e-06
47,ENSG00000004468.14,CD38,1860.1666666666667,46.55092210424045,False,True,False,False,False,False,339.0,0.002270338441732004,886.0,0.005332627899068204,802.0,0.0058908243071126,997.0,0.005523169355840297,2.0717660547432516e-06,1.66806179295342e-06,1.954702667880251e-06,2.0651888691699664e-06
48,ENSG00000004478.9,FKBP4,1621.157894736842,54.189506309731,False,True,False,False,False,False,144.0,0.0009538533903785231,213.0,0.0012076834043152572,527.0,0.003700871970605174,428.0,0.002235437283075766,1.0910695044078914e-06,4.808855236694574e-09,1.7571039442777613e-07,5.7727421990060777e-08
49,ENSG00000004487.19,KDM1A,3024.890625,49.84062270653784,False,True,False,False,False,False,594.0,0.003946374366548569,1359.0,0.007922018290101598,1005.0,0.0071607040402272394,1445.0,0.0077336869438715365,1.2158953774430985e-06,9.254624284275223e-06,5.9248492948595325e-06,9.651758222389552e-06
50,ENSG00000004534.16,RBM6,2003.1538461538462,47.721587369899645,False,True,False,False,False,False,3042.0,0.021311065025388282,4599.0,0.02833193345316446,3668.0,0.027339673977615053,4903.0,0.02776944884276309,6.491993902622243e-06,0.001514309871453899,0.0012544034323969508,0.001648614472215202
51,ENSG00000004660.16,CAMKK1,3446.6666666666665,58.47130966837917,False,True,False,False,False,False,84.0,0.0005361202595546097,98.0,0.0005467775049708938,199.0,0.0014100599957380688,158.0,0.0008159061297784836,2.725969896006043e-08,2.0464953012063216e-10,6.413927346434875e-09,1.4130892256623792e-09
52,ENSG00000004700.17,RECQL,2470.9375,39.715106073364,False,True,False,False,False,False,802.0,0.0053415693690116745,1436.0,0.00833179302060201,777.0,0.005457872208152757,1432.0,0.007557184953735301,5.0210458561296135e-05,1.2302548330597423e-05,1.2703008406918688e-06,9.51685628858472e-06
53,ENSG00000004766.18,VPS50,2379.969696969697,37.89109901277046,False,True,False,False,False,False,798.0,0.005310264473057529,1993.0,0.011882667266748682,1162.0,0.008308906139374106,1995.0,0.01088244607215628,0.00015115863583193672,4.301535811175844e-05,1.1353195019074514e-05,3.6590289216685676e-05
54,ENSG00000004776.14,HSPB6,1018.75,65.68857355381502,False,True,False,False,False,False,2.0,1.1627349080329207e-05,0.0,0.0,0.0,0.0,0.0,0.0,,1.0000030596654598e-10,1.0000022535096873e-10,1.000003045958079e-10
55,ENSG00000004777.19,ARHGAP33,1575.3333333333333,64.5927473409405,False,True,False,False,False,False,30.0,0.0001952960783645336,37.0,0.00021245696117144587,179.0,0.001256635198247056,111.0,0.000579824245182131,5.87861359715411e-09,1.0315757699734923e-10,1.119004901426493e-09,2.977500825335063e-10
56,ENSG00000004779.11,NDUFAB1,686.2857142857143,48.25086188218937,False,True,False,False,True,False,1746.0,0.0117329399393859,276.0,0.0015641405012243167,368.0,0.002577389888508556,403.0,0.002093058952644703,3.3081272758250114e-07,0.00022032483633471596,0.00011730950527965241,0.00018644336149671047
57,ENSG00000004799.9,PDK4,2816.266666666667,39.574025299009946,False,True,False,False,False,False,8.0,4.875203222432074e-05,20.0,0.00011170292325117947,28.0,0.00018986817749868642,27.0,0.0001316562682558578,1.099421044147295e-10,1.0032876835034318e-10,1.0120963896300147e-10,1.0059188694488228e-10
58,ENSG00000004809.15,SLC22A16,1422.5,46.92287831552661,False,True,False,False,False,False,2.0,1.2323043888746794e-05,13.0,7.061155875945654e-05,12.0,8.266803011841892e-05,15.0,7.53014509056856e-05,1.00132663192551e-10,1.0001466671268848e-10,1.0001774900972893e-10,1.0001849070074827e-10
59,ENSG00000004838.15,ZMYND10,1336.5,60.01370664202659,False,True,False,False,False,False,7.0,4.294254791705351e-05,11.0,6.167009945948046e-05,25.0,0.0001715139729381258,21.0,0.00010890790078619357,1.0555901838511236e-10,1.0003602043069723e-10,1.0077502455485037e-10,1.002982047697871e-10
60,ENSG00000004846.17,ABCB5,2477.1666666666665,41.38611988152909,False,True,False,False,False,False,4.0,2.5091422315254342e-05,21.0,0.0001216264794601565,2.0,1.404446331945644e-05,18.0,9.450914183282314e-05,1.178141479372561e-10,1.0016990427412985e-10,1.0000032359099121e-10,1.0010006030731298e-10
61,ENSG00000004848.8,ARX,664.8,62.65324226929052,False,True,False,False,False,False,0.0,0.0,2.0,1.217091782875233e-05,0.0,0.0,3.0,1.6172148892689943e-05,1.0000231101657243e-10,1e-10,,1e-10
62,ENSG00000004864.15,SLC25A13,2111.294117647059,44.71530599573316,False,True,False,False,False,False,1071.0,0.0072811250779657435,1800.0,0.010791804503796328,1271.0,0.009196562136383557,1836.0,0.010063996649186531,1.67433395549312e-05,3.4238376465510167e-05,1.5831132498333877e-05,2.9619724169276996e-05
63,ENSG00000004866.23,ST7,1541.8055555555557,46.44110231182687,False,True,False,False,False,False,159.0,0.0010685159732924704,496.0,0.0028936540013162343,404.0,0.0028637788540946353,559.0,0.0029754159023363245,9.470074177775305e-09,1.2430254935891192e-07,1.0510956140096352e-07,1.4883970998863015e-07
64,ENSG00000004897.13,CDC27,1786.0416666666667,41.27102032650559,False,True,False,False,False,False,1452.0,0.009824421539703145,1904.0,0.011130498233732225,1279.0,0.009116443331603408,1951.0,0.010476606027870613,3.30238791073786e-05,2.7047388027721933e-05,6.1416735170322605e-06,2.3016607520519095e-05
65,ENSG00000004939.16,SLC4A1,2422.0,58.01476854400328,False,True,False,False,False,False,2.0,1.3861531153202643e-05,4.0,2.396998552270392e-05,0.0,0.0,3.0,1.6025190581820866e-05,1.0003476808939675e-10,1.0000083440760186e-10,1.000004551781496e-10,1.0000015475632833e-10
66,ENSG00000004948.17,CALCR,2815.1666666666665,44.84904160266162,False,True,False,False,False,False,1.0,6.089137832072624e-06,1.0,5.851159579461687e-06,4.0,2.6982573622271976e-05,2.0,9.341680292419478e-06,1.0000180664633203e-10,1.0000000093318784e-10,1.0000040357788312e-10,1.0000002257058781e-10
67,ENSG00000004961.16,HCCS,1816.0,44.72729799391605,False,True,False,False,False,False,178.0,0.0011520524619144895,131.0,0.0007403656351123763,143.0,0.000987532963569486,178.0,0.0009169105351314195,5.0565638620809656e-09,1.2390317915149349e-09,5.097955222475518e-10,1.3335605638640152e-10
68,ENSG00000004975.13,DVL2,1780.68,59.60967012628038,False,True,False,False,False,False,302.0,0.002008535005273963,138.0,0.0007716864130118414,432.0,0.003049250291571756,337.0,0.0017330406027209681,3.671366906385535e-07,7.367018239185133e-08,2.0655516656063986e-07,4.0484527846760876e-09
69,ENSG00000005001.11,PRSS22,1138.7,62.746772080064616,False,True,False,False,False,False,5.0,3.619446078467006e-05,3.0,1.758193119246265e-05,8.0,5.7897960906739145e-05,5.0,2.563299785564993e-05,1.0006020888379813e-10,1.0000442999675318e-10,1.0002665952500164e-10,1.000001838864018e-10
70,ENSG00000005007.15,UPF1,3489.6666666666665,60.00847565781896,False,True,False,False,False,False,1125.0,0.007452177728498793,1264.0,0.007255218743288006,2221.0,0.015906241461234028,1999.0,0.010569376612223137,0.0004887817680885728,2.435580126164601e-06,0.0001276366672329102,3.6447495810663175e-05
71,ENSG00000005020.14,SKAP2,1830.388888888889,40.9514342674861,False,True,False,False,False,False,1151.0,0.007933276326278329,1720.0,0.010326479678961,949.0,0.006814446404573367,1679.0,0.009204877529125315,0.00011470414514171262,2.6101023448184766e-05,9.535159723109671e-07,1.696788330813886e-05
72,ENSG00000005022.7,SLC25A5,976.3,49.71658786692202,False,True,False,False,False,False,3503.0,0.024473252662664247,903.0,0.005115689943389106,515.0,0.0035792401186995333,920.0,0.00475154147372044,5.17553788543056e-06,0.003278188257761321,0.0028743670507659254,0.0033450580400358047
73,ENSG00000005059.17,MCUB,1109.5,45.203367702121454,False,True,False,False,False,False,3619.0,0.025525763887109053,4376.0,0.027328519347760424,3179.0,0.023831089853721465,4438.0,0.025525700315370544,0.0004499977749002066,0.0008149070313902421,0.0002985364363159664,0.0006320089805624285
74,ENSG00000005075.17,POLR2J,699.3333333333334,57.22591907060217,False,True,False,False,False,False,2030.0,0.013748791349076113,111.0,0.0006349651429900699,140.0,0.0009659255980054856,160.0,0.0008348099356215704,6.0969937933101235e-09,0.0005311557560607763,0.0003623028966135414,0.0005053356430891579
75,ENSG00000005100.13,DHX33,2956.0,52.3753533180756,False,True,False,False,False,False,180.0,0.0011791818360989707,199.0,0.0011539096859802629,200.0,0.0014054155461194321,240.0,0.0012692569366051765,1.4170098609832306e-08,1.7158107883050712e-09,8.157895298902441e-09,5.204185070941715e-09
76,ENSG00000005102.15,MEOX1,1551.5,56.58334210120592,False,True,False,False,False,False,20.0,0.00013096745996723044,10.0,5.959431984705294e-05,16.0,0.00011292894979668037,19.0,0.00010161708162963736,1.012834549901318e-10,1.0091531317887418e-10,1.0007531515218559e-10,1.0000029341973556e-10
77,ENSG00000005108.17,THSD7A,3358.75,45.55823493155851,False,True,False,False,False,False,6.0,3.749987289326961e-05,18.0,0.00010269087075668901,10.0,7.186900153159921e-05,18.0,9.331047298265212e-05,1.008390228190299e-10,1.001944557177479e-10,1.0005804157236357e-10,1.0016414573582212e-10
78,ENSG00000005156.13,LIG3,2638.962962962963,52.00778999357462,False,True,False,False,False,False,364.0,0.002371205844761524,593.0,0.0034090167650013365,740.0,0.005229656813175166,794.0,0.004183462936973514,5.21148138944874e-06,3.36619909565191e-07,1.4464671790711127e-06,8.787876553799397e-07
79,ENSG00000005175.11,RPAP3,2140.923076923077,37.11510712888982,False,True,False,False,False,False,808.0,0.00539090672413065,1315.0,0.007654429585667518,685.0,0.004853430258912403,1338.0,0.007121755780523941,4.0939371445120005e-05,8.496071378189715e-06,3.942738557705034e-07,7.212047371503381e-06
80,ENSG00000005187.13,ACSM3,2260.222222222222,42.83280177383089,False,True,False,False,False,False,70.0,0.0004548417164110827,299.0,0.0017800289081913914,202.0,0.0014403052035149597,325.0,0.001759143285710752,2.4944629539218934e-08,1.0957191127482002e-08,5.508917279174954e-09,1.1645037613254006e-08
81,ENSG00000005189.21,REXO5,1650.2903225806451,47.74438363377707,False,True,False,False,False,False,8.0,5.390462130211638e-05,27.0,0.0001479000771959285,24.0,0.00016728538492009047,30.0,0.00015535256386712946,1.0169840175942464e-10,1.0083479293673602e-10,1.0101181633030371e-10,1.0105876733541444e-10
82,ENSG00000005194.16,CIAPIN1,1498.392857142857,49.84487216813004,False,True,False,False,False,False,526.0,0.0034715964573249,315.0,0.0017799746618183748,257.0,0.001787702679935845,339.0,0.0017442872216214135,2.846512766941531e-09,3.1342748474098426e-07,1.797653393840714e-07,2.922715572987275e-07
83,ENSG00000005206.18,SPPL2B,1968.6153846153845,64.943594280145,False,True,False,False,False,False,217.0,0.001435643247134667,562.0,0.003168526204099154,477.0,0.0033343997999878386,635.0,0.00329259393054162,1.088331932571874e-07,2.202035282196571e-07,2.2706643035971832e-07,2.7728709369051005e-07
84,ENSG00000005238.21,ATOSB,3011.1724137931033,57.80656551920963,False,True,False,False,False,False,250.0,0.0016208820945564177,107.0,0.000591689825664119,234.0,0.0016101190755665438,203.0,0.0010267581268993094,4.416379592978912e-08,3.424574759238561e-08,8.707732039395292e-09,3.7145291575942548e-09
85,ENSG00000005243.11,COPZ2,723.6315789473684,54.77463525820017,False,True,False,False,False,False,106.0,0.0007144460694925703,6.0,3.486614211768616e-05,8.0,5.528407224580677e-05,4.0,1.9383836534183352e-05,1.0006763779324877e-10,3.945455999903846e-09,2.6865292102325104e-09,4.141283053668449e-09
86,ENSG00000005249.15,PRKAR2B,3261.086956521739,36.52107559878478,False,True,False,False,False,False,111.0,0.0007037770368490019,195.0,0.0011316685066828508,124.0,0.0008581010737883037,197.0,0.001046676572573191,7.468428047527216e-09,4.292272011620688e-09,1.2544214797026016e-09,3.6482634452781133e-09
87,ENSG00000005302.19,MSL3,2293.8,44.51521965730581,False,True,False,False,False,False,1292.0,0.008616927905106615,2555.0,0.015254426787296544,2623.0,0.019326912711547663,3105.0,0.017143230209069767,0.000605428333541739,0.00013586403922263612,0.00026542338330872833,0.000230526319855412
88,ENSG00000005339.15,CREBBP,1572.1,49.75777330381902,False,True,False,False,False,False,4573.0,0.03299234253143889,6747.0,0.04327241394340142,6493.0,0.05144607574035083,7301.0,0.0437735085689891,0.022037579783522363,0.008126287079057904,0.016708904763551122,0.010337330649833951
89,ENSG00000005379.17,TSPOAP1,2678.909090909091,60.38224000019722,False,True,False,False,False,False,407.0,0.002705244450097843,724.0,0.004182115737819479,1978.0,0.014667786139043737,1570.0,0.008507438411672586,0.00022969610180242545,7.801651319945045e-07,2.5335346911988828e-05,8.491731403402848e-06
90,ENSG00000005381.9,MPO,1630.857142857143,58.741582809781605,False,True,False,False,False,False,12.0,7.534270808976035e-05,3.0,1.7017914041557557e-05,11.0,7.170280593035857e-05,11.0,5.5111056217837075e-05,1.0010265603483741e-10,1.0027777142394688e-10,1.000274259630257e-10,1.0000134043478561e-10
91,ENSG00000005421.10,PON1,1479.6666666666667,42.52001649893563,False,True,False,False,False,False,2.0,1.3019311543660392e-05,2.0,1.1429204125239307e-05,1.0,6.919136106093833e-06,2.0,1.0810415666021073e-05,1.0000024139559515e-10,1.0000000457550774e-10,1.000000307950174e-10,1.0000000294631556e-10
92,ENSG00000005436.15,GCFC2,2408.4210526315787,39.82029769606881,False,True,False,False,False,False,437.0,0.0028742905979300603,869.0,0.005077692177572031,410.0,0.002914315042053583,858.0,0.004575840589682628,1.116928596741741e-05,1.6691815853833189e-06,1.0044746431316793e-07,1.2967132561740884e-06
