,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo
282,ENSG00000011143.20,MKS1,2260.0,52.97726452544208,False,True,False,False,False,False
283,ENSG00000011198.11,ABHD5,1792.5,42.50390253188654,False,True,False,False,False,False
284,ENSG00000011201.13,ANOS1,6025.5,39.86439507208017,False,True,False,False,False,False
285,ENSG00000011243.20,AKAP8L,2157.0,60.368057188543474,False,True,False,False,False,False
286,ENSG00000011258.17,MBTD1,5313.0,38.92991336433323,False,True,False,False,False,False
287,ENSG00000011260.15,UTP18,1622.5,45.52002790736229,False,True,False,False,False,False
288,ENSG00000011275.19,RNF216,580.0,50.97613882863341,False,True,False,False,False,False
289,ENSG00000011295.17,TTC19,2353.5,46.54479139744424,False,True,False,False,False,False
290,ENSG00000011304.23,PTBP1,2504.0,57.89312977099237,False,True,False,False,False,False
291,ENSG00000011332.23,DPF1,1592.0,62.36265029697233,False,True,False,False,False,False
292,ENSG00000011347.11,SYT7,2013.0,61.10227874933757,False,True,False,False,False,False
293,ENSG00000011376.13,LARS2,4121.0,51.853589863913655,False,True,False,False,False,False
294,ENSG00000011405.15,PIK3C2A,6392.0,39.15832290362954,False,True,False,False,False,False
295,ENSG00000011422.13,PLAUR,955.5,55.92733129504259,False,True,False,False,False,False
296,ENSG00000011426.12,ANLN,829.0,40.055484421681605,False,True,False,False,False,False
297,ENSG00000011451.22,WIZ,4546.0,64.15989236208893,False,True,False,False,False,False
298,ENSG00000011454.19,RABGAP1,4676.0,43.770911237945285,False,True,False,False,False,False
299,ENSG00000011465.19,DCN,1412.0,40.458452722063036,False,True,False,False,False,False
300,ENSG00000011478.13,QPCTL,1885.5,58.725131757813706,False,True,False,False,False,False
301,ENSG00000011485.16,PPP5C,1907.5,58.02255452163121,False,True,False,False,False,False
302,ENSG00000011523.16,CEP68,3584.0,51.653944020356235,False,True,False,False,False,False
303,ENSG00000011566.16,MAP4K3,3903.0,38.65037298115284,False,True,False,False,False,False
304,ENSG00000011590.15,ZBTB32,1816.0,60.13159372239397,False,True,False,False,False,False
305,ENSG00000011600.13,TYROBP,567.0,59.66901889369451,False,True,False,False,False,False
306,ENSG00000011638.12,LDAF1,1717.0,48.27403080191184,False,True,False,False,False,False
307,ENSG00000011677.14,GABRA3,2393.0,46.88177874186551,False,True,False,False,False,False
308,ENSG00000012048.27,BRCA1,3757.0,42.21311475409836,False,True,False,False,False,False
309,ENSG00000012061.18,ERCC1,1039.0,59.42024245595674,False,True,False,False,False,False
310,ENSG00000012124.18,CD22,607.0,55.002813517403794,False,True,False,False,False,False
311,ENSG00000012171.21,SEMA3B,2824.0,64.64539007092198,False,True,False,False,False,False
312,ENSG00000012174.13,MBTPS2,4338.0,39.923526765632026,False,True,False,False,False,False
313,ENSG00000012211.14,PRICKLE3,2586.0,59.2712826369588,False,True,False,False,False,False
314,ENSG00000012223.14,LTF,2130.0,53.84976525821597,False,True,False,False,False,False
315,ENSG00000012232.11,EXTL3,4844.0,54.00802822041114,False,True,False,False,False,False
316,ENSG00000012504.16,NR1H4,2151.5,40.508499045127465,False,True,False,False,False,False
317,ENSG00000012660.15,ELOVL5,2717.5,40.003231915522,False,True,False,False,False,False
