,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo
119,HUMAN_ENSG00000006047.13,HUMAN_YBX2,791.0,63.72430471584038,False,True,False,False,False,False
120,HUMAN_ENSG00000006059.4,HUMAN_KRT33A,1303.0,60.47582501918649,False,True,False,False,False,False
121,HUMAN_ENSG00000006062.18,HUMAN_MAP3K14,3336.0,59.42078404426017,False,True,False,False,False,False
122,HUMAN_ENSG00000006071.16,HUMAN_ABCC8,4760.5,57.99367743129578,False,True,False,False,False,False
123,HUMAN_ENSG00000006116.4,HUMAN_CACNG3,1917.0,52.321335419926974,False,True,False,False,False,False
124,HUMAN_ENSG00000006118.15,HUMAN_TMEM132A,717.0,67.02809768847504,False,True,False,False,False,False
125,HUMAN_ENSG00000006125.18,HUMAN_AP2B1,1187.0,46.54324423524477,False,True,False,False,False,False
126,HUMAN_ENSG00000006128.12,HUMAN_TAC1,975.0,40.30769230769231,False,True,False,False,False,False
127,HUMAN_ENSG00000006194.11,HUMAN_ZNF263,3282.0,54.82517482517483,False,True,False,False,False,False
128,HUMAN_ENSG00000006210.7,HUMAN_CX3CL1,3299.0,59.89685942697946,False,True,False,False,False,False
129,HUMAN_ENSG00000006282.22,HUMAN_SPATA20,878.0,61.35155656795747,False,True,False,False,False,False
130,HUMAN_ENSG00000006283.18,HUMAN_CACNA1G,6843.0,61.45184994737893,False,True,False,False,False,False
131,HUMAN_ENSG00000006327.14,HUMAN_TNFRSF12A,881.0,62.64073694984646,False,True,False,False,False,False
132,HUMAN_ENSG00000006377.11,HUMAN_DLX6,1612.0,54.20420420420421,False,True,False,False,False,False
133,HUMAN_ENSG00000006432.16,HUMAN_MAP3K9,3784.5,57.59437172319092,False,True,False,False,False,False
134,HUMAN_ENSG00000006451.8,HUMAN_RALA,768.0,42.31770833333333,False,True,False,False,False,False
135,HUMAN_ENSG00000006453.14,HUMAN_BAIAP2L1,689.0,50.72,False,True,False,False,False,False
136,HUMAN_ENSG00000006459.11,HUMAN_KDM7A,7943.0,38.297180043383946,False,True,False,False,False,False
137,HUMAN_ENSG00000006468.15,HUMAN_ETV1,1296.0,43.498817966903076,False,True,False,False,False,False
138,HUMAN_ENSG00000006530.18,HUMAN_AGK,1550.0,45.129059117402164,False,True,False,False,False,False
139,HUMAN_ENSG00000006534.17,HUMAN_ALDH3B1,1594.0,62.36842105263158,False,True,False,False,False,False
140,HUMAN_ENSG00000006555.11,HUMAN_TTC22,2149.0,57.87234042553191,False,True,False,False,False,False
141,HUMAN_ENSG00000006576.17,HUMAN_PHTF2,2491.5,36.72314085194795,False,True,False,False,False,False
142,HUMAN_ENSG00000006606.9,HUMAN_CCL26,589.0,51.92603129445234,False,True,False,False,False,False
143,HUMAN_ENSG00000006607.14,HUMAN_FARP2,578.0,50.0,False,True,False,False,False,False
144,HUMAN_ENSG00000006611.17,HUMAN_USH1C,1194.0,55.769230769230774,False,True,False,False,False,False
145,HUMAN_ENSG00000006625.18,HUMAN_GGCT,921.5,43.48917639488924,False,True,False,False,False,False
146,HUMAN_ENSG00000006634.8,HUMAN_DBF4,1035.5,38.984847042673074,False,True,False,False,False,False
147,HUMAN_ENSG00000006638.13,HUMAN_TBXA2R,1654.0,62.37561808430106,False,True,False,False,False,False
148,HUMAN_ENSG00000006652.15,HUMAN_IFRD1,1377.5,41.56261017854271,False,True,False,False,False,False
149,HUMAN_ENSG00000006659.13,HUMAN_LGALS14,599.0,46.695095948827294,False,True,False,False,False,False
150,HUMAN_ENSG00000006695.12,HUMAN_COX10,1537.0,47.776879547291834,False,True,False,False,True,False
151,HUMAN_ENSG00000006704.11,HUMAN_GTF2IRD1,3284.0,59.276018099547514,False,True,False,False,False,False
152,HUMAN_ENSG00000006712.15,HUMAN_PAF1,683.0,55.848685633392975,False,True,False,False,False,False
153,HUMAN_ENSG00000006715.16,HUMAN_VPS41,573.0,42.31994705529175,False,True,False,False,False,False
154,HUMAN_ENSG00000006740.18,HUMAN_ARHGAP44,2533.0,55.14129660413204,False,True,False,False,False,False
155,HUMAN_ENSG00000006744.19,HUMAN_ELAC2,849.0,55.09090909090909,False,True,False,False,False,False
156,HUMAN_ENSG00000006747.15,HUMAN_SCIN,620.5,46.34828904259192,False,True,False,False,False,False
157,HUMAN_ENSG00000006756.16,HUMAN_ARSD,663.0,54.773622047244096,False,True,False,False,False,False
158,HUMAN_ENSG00000006757.12,HUMAN_PNPLA4,2655.5,41.734687486952524,False,True,False,False,False,False
159,HUMAN_ENSG00000006788.14,HUMAN_MYH13,5994.0,52.46913580246913,False,True,False,False,False,False
160,HUMAN_ENSG00000006831.10,HUMAN_ADIPOR2,488.0,43.08755760368664,False,True,False,False,False,False
161,HUMAN_ENSG00000006837.12,HUMAN_CDKL3,1307.5,38.15488150747488,False,True,False,False,False,False
162,HUMAN_ENSG00000007001.14,HUMAN_UPP2,2420.5,40.95554235560995,False,True,False,False,False,False
163,HUMAN_ENSG00000007038.11,HUMAN_PRSS21,811.5,58.815575668610805,False,True,False,False,False,False
164,HUMAN_ENSG00000007047.16,HUMAN_MARK4,717.0,59.166826646189286,False,True,False,False,False,False
165,HUMAN_ENSG00000007062.12,HUMAN_PROM1,1177.5,44.824985554845966,False,True,False,False,False,False
166,HUMAN_ENSG00000007080.11,HUMAN_CCDC124,798.0,63.87399901944762,False,True,False,False,False,False
167,HUMAN_ENSG00000007129.18,HUMAN_CEACAM21,1372.0,55.647545830869305,False,True,False,False,False,False
168,HUMAN_ENSG00000007168.15,HUMAN_PAFAH1B1,2144.0,40.99075225386305,False,True,False,False,False,False
169,HUMAN_ENSG00000007171.19,HUMAN_NOS2,3995.0,57.46792544178165,False,True,False,False,False,False
170,HUMAN_ENSG00000007174.18,HUMAN_DNAH9,854.0,51.89993435927358,False,True,False,False,False,False
171,HUMAN_ENSG00000007202.16,HUMAN_BLTP2,577.0,50.87108013937283,False,True,False,False,False,False
172,HUMAN_ENSG00000007216.16,HUMAN_SLC13A2,2340.0,58.31643860013655,False,True,False,False,False,False
173,HUMAN_ENSG00000007237.19,HUMAN_GAS7,732.0,55.87703435804702,False,True,False,False,False,False
174,HUMAN_ENSG00000007255.10,HUMAN_TRAPPC6A,695.0,63.35403726708074,False,True,False,False,False,False
175,HUMAN_ENSG00000007264.15,HUMAN_MATK,724.0,64.41281138790036,False,True,False,False,False,False
176,HUMAN_ENSG00000007306.15,HUMAN_CEACAM7,1459.0,46.24849337083166,False,True,False,False,False,False
177,HUMAN_ENSG00000007312.14,HUMAN_CD79B,1159.0,60.31061259706644,False,True,False,False,False,False
178,HUMAN_ENSG00000007314.12,HUMAN_SCN4A,577.0,57.67195767195767,False,True,False,False,False,False
179,HUMAN_ENSG00000007341.19,HUMAN_ST7L,861.0,44.395968051442104,False,True,False,False,False,False
180,HUMAN_ENSG00000007350.18,HUMAN_TKTL1,565.0,50.11337868480725,False,True,False,False,False,False
181,HUMAN_ENSG00000007372.25,HUMAN_PAX6,1736.0,51.50501672240802,False,True,False,False,False,False
182,HUMAN_ENSG00000007376.8,HUMAN_RPUSD1,947.0,66.82942708333333,False,True,False,False,False,False
183,HUMAN_ENSG00000007384.15,HUMAN_RHBDF1,901.0,63.43154246100519,False,True,False,False,False,False
184,HUMAN_ENSG00000007392.17,HUMAN_LUC7L,989.0,53.525179856115116,False,True,False,False,False,False
185,HUMAN_ENSG00000007402.12,HUMAN_CACNA2D2,5288.0,58.0659937951921,False,True,False,False,False,False
186,HUMAN_ENSG00000007516.15,HUMAN_BAIAP3,3819.0,64.07701548884613,False,True,False,False,False,False
187,HUMAN_ENSG00000007520.4,HUMAN_TSR3,929.5,65.71018349908951,False,True,False,False,False,False
188,HUMAN_ENSG00000007541.17,HUMAN_PIGQ,1046.0,65.73275862068965,False,True,False,False,False,False
189,HUMAN_ENSG00000007545.16,HUMAN_CRAMP1,559.0,58.31485587583148,False,True,False,False,False,False
190,HUMAN_ENSG00000007866.22,HUMAN_TEAD3,2729.0,59.81245813797723,False,True,False,False,False,False
191,HUMAN_ENSG00000007908.16,HUMAN_SELE,3389.0,41.66666666666667,False,True,False,False,False,False
192,HUMAN_ENSG00000007923.17,HUMAN_DNAJC11,3082.0,53.89979338842975,False,True,False,False,False,False
193,HUMAN_ENSG00000007933.13,HUMAN_FMO3,775.5,45.70190959370731,False,True,False,False,False,False
194,HUMAN_ENSG00000007944.15,HUMAN_MYLIP,2934.0,46.29639719688841,False,True,False,False,False,False
195,HUMAN_ENSG00000007952.18,HUMAN_NOX1,1734.0,44.0031458906803,False,True,False,False,False,False
196,HUMAN_ENSG00000007968.7,HUMAN_E2F2,2873.0,53.441668416264264,False,True,False,False,False,False
197,HUMAN_ENSG00000008018.9,HUMAN_PSMB1,1415.0,44.30737956610399,False,True,False,False,False,False
198,HUMAN_ENSG00000008056.14,HUMAN_SYN1,725.0,54.89655172413793,False,True,False,False,False,False
199,HUMAN_ENSG00000008083.14,HUMAN_JARID2,5595.0,51.385165326184094,False,True,False,False,False,False
200,HUMAN_ENSG00000008086.13,HUMAN_CDKL5,2130.0,42.857142857142854,False,True,False,False,False,False
201,HUMAN_ENSG00000008118.10,HUMAN_CAMK1G,2456.0,53.36906584992342,False,True,False,False,False,False
202,HUMAN_ENSG00000008128.23,HUMAN_CDK11A,931.0,58.32967032967032,False,True,False,False,False,False
203,HUMAN_ENSG00000008130.15,HUMAN_NADK,859.0,58.651685393258425,False,True,False,False,False,False
204,HUMAN_ENSG00000008196.13,HUMAN_TFAP2B,835.0,59.222082810539526,False,True,False,False,False,False
205,HUMAN_ENSG00000008197.5,HUMAN_TFAP2D,1377.5,46.42951257157915,False,True,False,False,False,False
206,HUMAN_ENSG00000008226.20,HUMAN_DLEC1,2841.0,54.24146427314326,False,True,False,False,False,False
207,HUMAN_ENSG00000008256.17,HUMAN_CYTH3,575.0,57.44595357283078,False,True,False,False,False,False
208,HUMAN_ENSG00000008277.15,HUMAN_ADAM22,2739.0,42.23011511836235,False,True,False,False,False,False
209,HUMAN_ENSG00000008282.10,HUMAN_SYPL1,1052.0,39.289385830109694,False,True,False,False,False,False
210,HUMAN_ENSG00000008283.16,HUMAN_CYB561,877.0,62.26880394574599,False,True,False,False,False,False
211,HUMAN_ENSG00000008294.22,HUMAN_SPAG9,822.0,43.39622641509434,False,True,False,False,False,False
212,HUMAN_ENSG00000008300.17,HUMAN_CELSR3,4465.0,60.1169938289705,False,True,False,False,False,False
213,HUMAN_ENSG00000008311.16,HUMAN_AASS,3619.0,39.39914163090128,False,True,False,False,False,False
214,HUMAN_ENSG00000008323.16,HUMAN_PLEKHG6,1553.5,60.91086947350658,False,True,False,False,False,False
215,HUMAN_ENSG00000008324.12,HUMAN_SS18L2,1047.0,45.65425023877746,False,True,False,False,False,False
216,HUMAN_ENSG00000008382.16,HUMAN_MPND,1511.0,64.81366433537059,False,True,False,False,False,False
217,HUMAN_ENSG00000008394.13,HUMAN_MGST1,655.0,39.38931297709924,False,True,False,False,False,False
218,HUMAN_ENSG00000008405.12,HUMAN_CRY1,830.0,39.06581740976646,False,True,False,False,False,False
219,HUMAN_ENSG00000008438.5,HUMAN_PGLYRP1,708.0,62.005649717514125,False,True,False,False,False,False
220,HUMAN_ENSG00000008441.19,HUMAN_NFIX,1487.0,59.51536643026005,False,True,False,False,False,False
221,HUMAN_ENSG00000008513.17,HUMAN_ST3GAL1,684.0,52.62569832402234,False,True,False,False,False,False
222,HUMAN_ENSG00000008516.18,HUMAN_MMP25,2226.5,65.20347681344046,False,True,False,False,False,False
223,HUMAN_ENSG00000008517.19,HUMAN_IL32,810.0,57.58928571428571,False,True,False,False,False,False
224,HUMAN_ENSG00000008710.20,HUMAN_PKD1,666.0,64.92518872948355,False,True,False,False,False,False
225,HUMAN_ENSG00000008735.14,HUMAN_MAPK8IP2,5648.0,63.11153957087142,False,True,False,False,False,False
226,HUMAN_ENSG00000008838.21,HUMAN_MED24,655.0,56.95364238410596,False,True,False,False,False,False
227,HUMAN_ENSG00000008853.18,HUMAN_RHOBTB2,2114.0,58.050882974038714,False,True,False,False,False,False
228,HUMAN_ENSG00000008869.12,HUMAN_HEATR5B,750.0,40.752864157119475,False,True,False,False,False,False
229,HUMAN_ENSG00000008952.17,HUMAN_SEC62,634.0,39.51508888381013,False,True,False,False,False,False
230,HUMAN_ENSG00000008988.11,HUMAN_RPS20,744.5,45.82703326436416,False,True,False,True,False,False
231,HUMAN_ENSG00000009307.17,HUMAN_CSDE1,3998.0,41.094907960793684,False,True,False,False,False,False
232,HUMAN_ENSG00000009335.19,HUMAN_UBE3C,715.5,46.40896524416466,False,True,False,False,False,False
233,HUMAN_ENSG00000009413.17,HUMAN_REV3L,1704.5,39.041454251901456,False,True,False,False,False,False
234,HUMAN_ENSG00000009694.14,HUMAN_TENM1,12875.0,43.0501217981841,False,True,False,False,False,False
235,HUMAN_ENSG00000009709.13,HUMAN_PAX7,4236.5,54.93603949112253,False,True,False,False,False,False
236,HUMAN_ENSG00000009724.18,HUMAN_MASP2,1956.0,52.70961145194274,False,True,False,False,False,False
237,HUMAN_ENSG00000009765.15,HUMAN_IYD,994.0,46.05263157894737,False,True,False,False,False,False
238,HUMAN_ENSG00000009780.16,HUMAN_FAM76A,1050.0,44.44444444444444,False,True,False,False,False,False
239,HUMAN_ENSG00000009790.15,HUMAN_TRAF3IP3,928.0,50.99586269312819,False,True,False,False,False,False
240,HUMAN_ENSG00000009830.13,HUMAN_POMT2,552.0,54.10206925599248,False,True,False,False,False,False
241,HUMAN_ENSG00000009844.16,HUMAN_VTA1,3177.0,37.83435846087827,False,True,False,False,False,False
242,HUMAN_ENSG00000009950.16,HUMAN_MLXIPL,3079.0,63.34563345633456,False,True,False,False,False,False
243,HUMAN_ENSG00000009954.11,HUMAN_BAZ1B,5428.0,47.96402289452167,False,True,False,False,False,False
244,HUMAN_ENSG00000010017.13,HUMAN_RANBP9,2021.0,45.26342451874366,False,True,False,False,False,False
245,HUMAN_ENSG00000010030.14,HUMAN_ETV7,1550.0,58.79425063738685,False,True,False,False,False,False
246,HUMAN_ENSG00000010072.16,HUMAN_SPRTN,1231.0,43.203812067775125,False,True,False,False,False,False
247,HUMAN_ENSG00000010165.20,HUMAN_METTL13,841.0,51.63301662707839,False,True,False,False,False,False
248,HUMAN_ENSG00000010219.14,HUMAN_DYRK4,587.0,48.31521739130435,False,True,False,False,False,False
249,HUMAN_ENSG00000010244.19,HUMAN_ZNF207,979.0,41.95804195804196,False,True,False,False,False,False
