,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts,polyT_randO_distance,10x_polyT_distance,10x_randO_distance,10x_parse_distance
10,ENSMUSG00000000088.8,Cox5a,645.0,48.09917355371901,False,True,False,False,True,False,8095.0,0.0005369618253016828,4514.0,4.358630887400539e-05,925.0,6.806168975435956e-06,4037.0,2.514103972103311e-05,0.002320534269963796,0.0028540761010969187,0.007533959830259307,0.004270654874693368
11,ENSMUSG00000000093.7,Tbx2,3626.0,63.23772752344181,False,True,False,False,False,False,40.0,7.604448748757422e-07,75.0,5.167276032792017e-07,71.0,4.871081717713968e-07,109.0,5.189767668136435e-07,2.586958911850113e-09,4.5249445910603184e-08,2.0396282577523855e-08,2.767765674693748e-08
12,ENSMUSG00000000094.13,Tbx4,3011.0,53.10528063766191,False,True,False,False,False,False,8.0,1.3161545911310923e-07,4.0,2.6842992378140348e-08,6.0,4.0036288090799736e-08,7.0,3.610273160442737e-08,1.1207924193140078e-10,2.753120658630587e-09,1.2711513660197804e-09,1.9958561869962317e-09
13,ENSMUSG00000000103.13,Zfy2,2831.0,39.82887665303775,False,True,False,False,False,False,4.0,5.849575960582632e-08,15.0,1.0066122141802631e-07,11.0,8.007257618159947e-08,19.0,9.025682901106843e-08,1.8990448275685462e-10,2.8941896458157096e-10,1.7081086245846816e-10,2.2805641947179535e-10
14,ENSMUSG00000000120.7,Ngfr,3446.0,58.5896691816599,False,True,False,False,False,False,11.0,2.6323091822621847e-07,21.0,1.54347206174307e-07,36.0,3.06944875362798e-07,39.0,2.0307786527490396e-07,2.9550554992777054e-08,5.119326036560517e-09,7.988095859330607e-09,2.8803688232481926e-10
15,ENSMUSG00000000125.6,Wnt3,3076.0,52.60078023407022,False,True,False,False,False,False,26.0,4.679660768466106e-07,27.0,2.080331909305877e-07,21.0,1.53472437681399e-07,32.0,1.7148797512103002e-07,2.785708088971053e-09,8.089971771873351e-08,8.560446329106996e-08,1.0539514208108557e-07
16,ENSMUSG00000000126.12,Wnt9a,3319.0,56.327189408629096,False,True,False,False,False,False,50.0,7.31196995072829e-07,2.0,1.3421496189070174e-08,4.0,2.6690858727199826e-08,4.0,1.8051365802213686e-08,1.0273604186752461e-10,1.7189227346964765e-06,1.1090055298625632e-06,1.5678013803227286e-06
17,ENSMUSG00000000127.16,Fer,2913.0,44.52454514246481,False,True,False,False,False,False,187.0,3.524369516251036e-06,655.0,5.187408277075622e-06,473.0,3.5965932134901765e-06,793.0,4.2465838049707695e-06,5.923932966021508e-06,1.6341813053548897e-05,5.150814811217375e-06,9.170845578879604e-06
18,ENSMUSG00000000131.16,Xpo6,864.5,51.60283582459532,False,True,False,False,False,False,4194.0,9.973527012793388e-05,10626.0,0.00012294761583997733,12384.0,0.0001545000357423962,14994.0,0.00013954157049256234,0.0006766197230721306,0.00039409853594350746,0.0008701864606534183,0.0006471999342485117
19,ENSMUSG00000000134.18,Tfe3,3046.0,56.661538742178905,False,True,False,False,False,False,451.0,7.926175426589467e-06,977.0,7.29458317875964e-06,647.0,4.8243727149413685e-06,1224.0,6.241259726115382e-06,1.182851273147786e-05,6.3663111800681385e-06,3.113680706676967e-08,2.528714243577252e-06
20,ENSMUSG00000000142.16,Axin2,1051.0,58.03996194100856,False,True,False,False,False,False,652.0,1.1903887079785658e-05,1510.0,1.1535775974505814e-05,2878.0,2.3901663990207445e-05,3219.0,1.8155161155576414e-05,0.0003922507486915619,1.7611557898481205e-05,0.00019719255574604421,0.00011217875596059845
21,ENSMUSG00000000148.18,Brat1,3256.0,57.74822102636648,False,True,False,False,False,False,850.0,1.5749983273868737e-05,1338.0,1.0180204859409727e-05,1566.0,1.2024231856603522e-05,2161.0,1.1214411004625251e-05,5.411843897287902e-05,1.148146418830728e-07,1.775500769954113e-05,3.850442940178953e-06
22,ENSMUSG00000000149.11,Gna12,2361.0,57.63520286481776,False,True,False,False,False,False,1190.0,2.5401783608830082e-05,2216.0,1.842771426759335e-05,2216.0,1.7689366621451686e-05,3130.0,1.817772536282918e-05,2.6933771267013096e-05,5.303510426483903e-06,2.3719327911635156e-05,1.1837851790716401e-05
23,ENSMUSG00000000154.17,Slc22a18,1383.0,57.26681127982647,False,True,False,False,False,False,15.0,2.339830384233053e-07,28.0,1.8790094664698243e-07,9.0,6.005443213619961e-08,18.0,8.123114610996159e-08,2.3185288525642397e-08,2.1002927378910604e-10,1.1596027777996796e-08,1.1470186672946396e-08
24,ENSMUSG00000000157.17,Itgb2l,2581.0,52.63957462969996,False,True,False,False,False,False,6.0,1.7548727881747898e-07,16.0,1.1408271760709647e-07,17.0,2.001814404539987e-07,23.0,1.6246229221992317e-07,6.3592792184901185e-09,8.086097501494476e-10,1.7358861306769117e-09,2.5035972642504806e-10
25,ENSMUSG00000000159.17,Igsf5,1554.0,48.11083123425693,False,True,False,False,False,False,0.0,0.0,1.0,6.710748094535087e-09,0.0,0.0,1.0,4.512841450553421e-09,1.0013162698340665e-10,1e-10,,1e-10
26,ENSMUSG00000000167.15,Pih1d2,1059.0,46.846846846846844,False,True,False,False,False,False,61.0,1.0967954926092437e-06,62.0,4.3619862614478064e-07,55.0,3.803447368625975e-07,89.0,4.196942549014682e-07,1.2713351320704985e-09,1.13889142100425e-06,8.567730799080696e-07,1.0712684134310988e-06
27,ENSMUSG00000000168.11,Dlat,648.0,47.97096439681991,False,True,False,False,False,False,1753.0,3.737879038812302e-05,3850.0,3.423152603022348e-05,2291.0,1.8183147507904883e-05,4419.0,2.6851406630792857e-05,0.00010296234680614884,5.928383784278556e-05,6.312529647690133e-07,2.4408001279536844e-05
28,ENSMUSG00000000171.6,Sdhd,1231.0,49.39073923639318,False,True,False,False,True,False,1684.0,3.321096751620789e-05,1008.0,7.482484125406622e-06,1031.0,7.506804017024951e-06,1466.0,7.270187576841561e-06,1.0729052831614046e-05,0.00028143075911669387,0.00012382553924728473,0.00024164963127228486
29,ENSMUSG00000000182.10,Fgf23,1814.0,54.74090407938258,False,True,False,False,False,False,3.0,4.3871819704369745e-08,1.0,6.710748094535087e-09,2.0,1.3345429363599913e-08,0.0,0.0,1.0017540263927289e-10,1.4582374463852616e-10,1.176546733091689e-10,1.6357097358742616e-10
30,ENSMUSG00000000183.7,Fgf6,4657.0,49.88189821773674,False,True,False,False,False,False,5.0,7.31196995072829e-08,5.0,4.0264488567210523e-08,8.0,5.338171745439965e-08,9.0,4.5128414505534216e-08,1.297956627743718e-10,1.6205008258344125e-10,1.0195451617122143e-10,1.30252910762518e-10
31,ENSMUSG00000000184.13,Ccnd2,805.0,53.27216219030608,False,True,False,False,False,False,2353.0,0.00014293438859683662,6709.0,8.85348996112014e-05,3188.0,3.201568504327619e-05,6663.0,5.987638036594279e-05,0.0006397688354696512,2.5744417808069564e-05,0.00011585595186772659,2.7943303305027104e-06
32,ENSMUSG00000000194.14,Gpr107,683.0,51.23859191655802,False,True,False,False,False,False,3098.0,6.313154855458805e-05,6654.0,6.419501627232265e-05,6483.0,6.12288299201964e-05,8819.0,6.122571995965827e-05,0.00011203929549780734,0.00015569952161053553,0.0002500707205270241,0.00018549120138385423
33,ENSMUSG00000000197.9,Nalcn,3802.0,44.509969109800615,False,True,False,False,False,False,144.0,2.164343105415574e-06,283.0,1.9662491916987803e-06,137.0,9.20834626088394e-07,218.0,9.928251191217527e-07,1.1100553015046288e-05,2.95439332832051e-07,2.0367938541664154e-06,2.7199872162255407e-06
34,ENSMUSG00000000202.10,Btbd17,677.0,60.90750436300174,False,True,False,False,False,False,1.0,1.462393990145658e-08,2.0,1.3421496189070174e-08,0.0,0.0,0.0,0.0,1.0207818626645476e-10,1.0000341303506854e-10,1.006148510180526e-10,1.0083095241670037e-10
35,ENSMUSG00000000204.17,Slfn4,3703.0,43.75947448206165,False,True,False,False,False,False,18.0,6.727012354670027e-07,105.0,9.260832370458419e-07,74.0,1.374579224450791e-06,112.0,1.1823644600449964e-06,2.28734201088186e-06,3.149049043975119e-07,1.1923851725131135e-06,8.51149151362676e-07
36,ENSMUSG00000000214.12,Th,1146.0,56.382144425622684,False,True,False,False,False,False,1.0,5.849575960582632e-08,3.0,2.0132244283605262e-08,9.0,6.005443213619961e-08,8.0,3.610273160442737e-08,1.4934939986829356e-10,1.7405700223104336e-10,1.1191033189625668e-10,1.129313259014187e-10
37,ENSMUSG00000000215.12,Ins2,478.0,56.946826758147516,False,True,False,False,False,False,23.0,9.651800334961343e-07,46.0,3.489589009158245e-07,30.0,2.2019958449939855e-07,57.0,2.6625764558265187e-07,4.072600034786276e-08,9.93742723836064e-07,1.1459449002402274e-06,1.3290303664045556e-06
38,ENSMUSG00000000216.9,Scnn1g,2991.0,49.782681377465735,False,True,False,False,False,False,17.0,2.4860697832476185e-07,7.0,4.6975236661745606e-08,10.0,6.672714681799957e-08,8.0,3.610273160442737e-08,1.8186867444633581e-10,2.8322571362280135e-08,1.3662096374026748e-08,2.99104931167388e-08
39,ENSMUSG00000000223.14,Drp2,3823.0,51.934453930824176,False,True,False,False,False,False,61.0,1.0675476128063303e-06,119.0,8.791080003840964e-07,194.0,1.4346336565869906e-06,226.0,1.1552874113416759e-06,2.960544042061692e-06,1.985179756911448e-10,1.1104693223886275e-06,3.483471621964803e-07
40,ENSMUSG00000000244.18,Tspan32,1488.5,51.42670023859691,False,True,False,False,False,False,4369.0,0.00011330628635648559,5647.0,5.24444963587917e-05,5146.0,4.62285673155101e-05,7490.0,4.896884257995517e-05,4.651514737446584e-05,8.60875363523646e-06,2.9550886734715252e-06,2.849434797654001e-06
41,ENSMUSG00000000247.12,Lhx2,701.0,59.174311926605505,False,True,False,False,False,False,50.0,9.359321536932212e-07,99.0,6.844963056425789e-07,54.0,3.7367202218079755e-07,118.0,5.550794984180708e-07,5.566202445082553e-07,2.913722496738861e-08,4.15557064462962e-07,1.4874726556392654e-07
42,ENSMUSG00000000248.17,Clec2g,930.0,45.05633788831153,False,True,False,False,False,False,5.0,7.31196995072829e-08,164.0,1.1274056798818947e-06,206.0,1.4279609419051907e-06,221.0,1.0108764849239664e-06,1.6410858992190082e-06,6.440598954671759e-08,7.497972315429458e-08,5.405668041351794e-08
43,ENSMUSG00000000253.14,Gmpr,776.5,54.92610153971023,False,True,False,False,False,False,286.0,5.059883205903977e-06,397.0,2.9191754211227626e-06,483.0,3.529866066672177e-06,648.0,3.2627843687501234e-06,9.353978240464499e-06,3.2168926182205616e-06,3.93562096531727e-07,3.467071630338675e-07
44,ENSMUSG00000000263.16,Glra1,2037.0,51.98821796759942,False,True,False,False,False,False,37.0,6.434533556640896e-07,27.0,1.8119019855244736e-07,16.0,1.067634349087993e-07,22.0,9.928251191217526e-08,5.874878099456176e-09,4.583334602650675e-07,4.6656090173914716e-07,6.812113318310931e-07
45,ENSMUSG00000000266.12,Mid2,2525.0,42.25801307606442,False,True,False,False,False,False,28.0,4.972139566495237e-07,70.0,5.368598475628069e-07,62.0,4.5374459836239705e-07,83.0,4.1518141345091474e-07,6.574923464246947e-09,2.8554068699209383e-08,9.856238039331249e-09,3.9293418398215967e-10
46,ENSMUSG00000000275.17,Trim25,5566.0,50.0,False,True,False,False,False,False,2976.0,6.74602347654192e-05,6051.0,5.7115177032588124e-05,6769.0,6.644022008668216e-05,8645.0,6.07383330829985e-05,0.0002877029288348983,7.958758284839034e-05,0.0002762703034374906,0.00015545724378276544
47,ENSMUSG00000000276.12,Dgke,5208.0,46.6973886328725,False,True,False,False,False,False,5490.0,0.00016764884703029826,16481.0,0.00026167891119830116,15085.0,0.00022508401164647614,19857.0,0.00024544442081269945,0.00021047651747259762,0.0009109789873030649,0.0010190159765429015,0.0010038468550860125
48,ENSMUSG00000000278.11,Scpep1,2097.0,50.166905102527416,False,True,False,False,False,False,327.0,6.814755994078767e-06,358.0,2.6641669935304297e-06,221.0,1.6948695291771889e-06,392.0,1.9856502382435055e-06,5.423138210439192e-06,2.6060987230843913e-05,3.8604555024450754e-05,4.493194708929013e-05
49,ENSMUSG00000000282.13,Mnt,777.0,60.28938906752411,False,True,False,False,False,False,1206.0,2.224301259011546e-05,2182.0,1.7219779610577032e-05,4368.0,3.955585263371014e-05,4670.0,2.8232336114662202e-05,0.0006975823089776084,8.778554791419995e-06,0.0003079426369790116,0.00014086867633307583
50,ENSMUSG00000000290.14,Itgb2,2411.0,53.338863542098714,False,True,False,False,False,False,2925.0,5.9797290257055956e-05,4030.0,3.4506666702099416e-05,8889.0,9.441224003278758e-05,9173.0,6.460132536467223e-05,0.0016071397008659723,1.389749273267771e-07,0.0006061904206768817,0.0002405796724440149
51,ENSMUSG00000000295.14,Hddc2,858.0,45.05844845908608,False,True,False,False,False,False,2053.0,4.46615124590484e-05,2488.0,2.014566577979433e-05,1249.0,9.415200416019738e-06,2751.0,1.5041300554694553e-05,0.00015593652533878592,2.5108157167574847e-05,0.00015704649191470427,7.3131694456151e-05
52,ENSMUSG00000000296.9,Tpd52l1,969.0,49.54128440366973,False,True,False,False,False,False,18.0,2.7785485812767503e-07,45.0,3.08694412348614e-07,32.0,2.135268698175986e-07,44.0,1.9856502382435053e-07,1.64941199891017e-08,5.3374394199279964e-09,1.0472966560706627e-10,1.0820352066700735e-09
53,ENSMUSG00000000301.17,Pemt,431.0,55.781519135203624,False,True,False,False,False,False,288.0,5.425481703440391e-06,389.0,2.8386464439883416e-06,591.0,4.417337119351571e-06,740.0,3.727607038157126e-06,2.8728182487292557e-05,6.451437620562372e-06,3.224484595699597e-06,7.822160999759756e-09
54,ENSMUSG00000000303.14,Cdh1,2609.5,53.93036875548957,False,True,False,False,False,False,128.0,3.2318907182219043e-06,218.0,1.771637496957263e-06,218.0,1.8483419668585879e-06,294.0,1.7103669097597467e-06,9.56069900494457e-07,2.9059609941320943e-06,4.82732484460247e-07,2.5437560161219658e-06
55,ENSMUSG00000000305.13,Cdh4,587.0,55.15241869193666,False,True,False,False,False,False,31.0,8.920603339888515e-07,102.0,9.327939851403771e-07,102.0,8.407620499067946e-07,121.0,7.71695888044635e-07,6.122445378403844e-10,1.261551340266565e-07,9.20847543851951e-08,1.4311156765355729e-08
56,ENSMUSG00000000308.15,Ckmt1,823.0,54.84834354738431,False,True,False,False,False,False,15.0,7.31196995072829e-07,13.0,9.395047332349121e-08,9.0,6.672714681799957e-08,14.0,8.574398756051501e-08,3.0348216966306087e-10,1.1963178569635303e-06,9.12236442952049e-07,1.1453713989344653e-06
57,ENSMUSG00000000317.12,Bcl6b,652.0,58.895705521472394,False,True,False,False,False,False,2.0,5.849575960582632e-08,13.0,8.723972522895613e-08,12.0,8.007257618159947e-08,23.0,1.0379535336272869e-07,1.0000290971587909e-10,2.0304072892873467e-10,1.7081086245846816e-10,3.228600991068056e-10
58,ENSMUSG00000000318.17,Clec10a,622.0,52.651143950975396,False,True,False,False,False,False,24.0,1.1114194325107001e-06,56.0,4.6304161852292097e-07,42.0,3.269630194081979e-07,64.0,3.4297595024206004e-07,5.09131889547471e-08,1.0584284613329088e-06,1.1907150096817455e-06,1.6408614695892418e-06
59,ENSMUSG00000000320.11,Alox12,2657.5,51.21235877294719,False,True,False,False,False,False,1.0,1.462393990145658e-08,16.0,1.2750421379616664e-07,8.0,6.005443213619961e-08,13.0,6.31797803077479e-08,3.1366904758293747e-09,1.6526630650509043e-10,1.1003400288373627e-10,1.1345367303557541e-10
60,ENSMUSG00000000326.14,Comt,1631.5,56.22436776833872,False,True,False,False,False,False,1991.0,4.305287906988817e-05,3388.0,2.8775687829366453e-05,1998.0,1.5560770637957497e-05,3725.0,2.1309637329513257e-05,8.90046263974563e-05,5.54306577263125e-06,1.3799174475176936e-05,2.1166739842304942e-06
61,ENSMUSG00000000339.15,Rtca,737.0,55.47752808988764,False,True,False,False,False,False,1538.0,2.937949526202627e-05,2270.0,1.817941658809555e-05,1710.0,1.3178611496554915e-05,2865.0,1.5623457101815945e-05,2.9492099899439354e-06,9.129076606427238e-10,1.2203617672076951e-06,9.929827783103483e-07
62,ENSMUSG00000000340.11,Dbt,521.5,45.92025736010918,False,True,False,False,False,False,1625.0,3.246514658123361e-05,3691.0,3.1500251555747695e-05,1961.0,1.54606799177305e-05,4109.0,2.3660827725251588e-05,0.00015217615829414332,6.556678100726526e-05,2.2144848104670064e-09,2.1490112535640633e-05
63,ENSMUSG00000000346.10,Dazap2,646.5,57.06306608520631,False,True,False,False,False,False,3126.0,7.094073246196587e-05,2717.0,2.1877038788184383e-05,2730.0,2.2467030333620453e-05,3931.0,2.2311488131536114e-05,5.78824158882031e-05,0.00015801226943630133,2.5419724963299396e-05,9.500042233112082e-05
64,ENSMUSG00000000355.14,Mcts1,501.0,39.40092165898618,False,True,False,False,False,False,4384.0,0.00010726659917718402,3744.0,3.192973943379794e-05,1534.0,1.1270215097560127e-05,3805.0,2.125097039065606e-05,0.0004754721552432399,0.000182557280854901,0.0007197203023447456,0.00040338679003619834
65,ENSMUSG00000000359.4,Rem1,1444.0,58.08779314491882,False,True,False,False,False,False,9.0,2.339830384233053e-07,6.0,4.0264488567210523e-08,5.0,5.338171745439965e-08,10.0,6.31797803077479e-08,1.297956627743718e-10,2.4121748008545145e-08,1.2963174395402849e-08,1.568911749127315e-08
66,ENSMUSG00000000365.10,Rnf17,1843.0,40.17463677815854,False,True,False,False,False,False,111.0,1.9303600669922686e-06,56.0,4.0264488567210523e-07,32.0,2.2019958449939855e-07,57.0,2.752833284837587e-07,1.1228115579510663e-07,1.0843067592282368e-05,1.0900451794026186e-05,1.3344751918685696e-05
67,ENSMUSG00000000374.9,Trappc10,870.0,52.643678160919535,False,True,False,False,False,False,3682.0,8.198180708756559e-05,5098.0,4.609612866136151e-05,5962.0,5.534349557084884e-05,7559.0,5.041295184413227e-05,0.0002738196520399326,5.024114847190365e-07,0.00011041049136387755,2.6990145506514265e-05
68,ENSMUSG00000000378.16,Ccm2,1004.5,55.518683770217514,False,True,False,False,False,False,9907.0,0.00044366108873038977,20142.0,0.00035212637401644506,17117.0,0.0002601090910112441,23148.0,0.00030167893812804567,7.4766778016827e-05,0.00035180501076916573,0.00040253918442976843,0.0003444363690577177
69,ENSMUSG00000000381.11,Wap,551.0,52.68199233716475,False,True,False,False,False,False,6.0,1.1699151921165264e-07,0.0,0.0,1.0,6.6727146817999566e-09,0.0,0.0,1e-10,3.1054685838312817e-09,1.872823027604127e-09,2.902695645502424e-09
70,ENSMUSG00000000384.16,Tbrg4,667.0,57.029340067694356,False,True,False,False,False,False,934.0,1.7694967280762463e-05,1515.0,1.1898156371610708e-05,2767.0,2.276062977961965e-05,3048.0,1.689607839087201e-05,0.0003378317450877844,1.40770325502565e-07,0.00012992286860885244,4.104354577784713e-05
71,ENSMUSG00000000385.9,Tmprss2,585.0,50.39327994139097,False,True,False,False,False,False,3.0,1.1699151921165264e-07,88.0,6.308103208862981e-07,27.0,1.8683601109039878e-07,69.0,3.2492458443984635e-07,1.4436544472299507e-06,5.0907329827174256e-08,1.941502364202786e-09,1.1620696549670921e-08
72,ENSMUSG00000000386.19,Mx1,2056.5,47.821787409249495,False,True,False,False,False,False,40.0,9.651800334961343e-07,204.0,1.6843977717283069e-06,245.0,2.302086565220985e-06,312.0,2.0307786527490395e-06,6.199586357723041e-06,1.990207848637441e-06,4.279407965694037e-06,3.545852205755577e-06
73,ENSMUSG00000000392.18,Fap,2211.0,41.429217548620535,False,True,False,False,False,False,86.0,1.7256249083718765e-06,453.0,3.570117986292666e-06,220.0,1.6481605264045892e-06,468.0,2.5226783708593625e-06,3.228553958245168e-05,1.1477169660321933e-05,6.680055673425719e-07,4.634227476837781e-06
74,ENSMUSG00000000394.16,Gcg,767.0,44.76102941176471,False,True,False,False,False,False,2.0,2.924787980291316e-08,0.0,0.0,1.0,6.6727146817999566e-09,1.0,4.512841450553421e-09,1e-10,1.1385344372748134e-10,1.0482654957429447e-10,1.0856110294508475e-10
75,ENSMUSG00000000399.11,Ndufa9,1238.0,47.95847750865052,False,True,False,False,True,False,3007.0,6.770884174374397e-05,2769.0,2.2407187887652655e-05,3361.0,2.7785183935015018e-05,4354.0,2.5046270050571488e-05,0.00016270601527208263,0.00012237675942064385,5.3542808442541036e-08,4.07676340133599e-05
76,ENSMUSG00000000402.3,Egfl6,2704.0,46.264792899408285,False,True,False,False,False,False,9.0,1.3161545911310923e-07,36.0,2.4158693140326314e-07,22.0,1.4679972299959905e-07,28.0,1.263595606154958e-07,1.4138468022184075e-08,5.0128228636454036e-09,5.915609408357709e-10,1.9278116474359955e-10
77,ENSMUSG00000000409.15,Lck,693.5,55.11788968809992,False,True,False,False,False,False,12053.0,0.0008680332007307582,19063.0,0.0002983464387868409,19342.0,0.0003270631101284249,23782.0,0.00031242401362181337,0.0007573812549139029,2.795649832846526e-05,0.0001589349439548733,4.83392459818724e-06
78,ENSMUSG00000000411.8,Tssk3,1280.0,54.140625,False,True,False,False,False,False,7.0,1.1699151921165264e-07,2.0,1.3421496189070174e-08,2.0,1.3345429363599913e-08,4.0,1.8051365802213686e-08,1.000135596868014e-10,2.3262519945872623e-09,1.5971758928452928e-09,1.9274930656011695e-09
79,ENSMUSG00000000416.17,Cttnbp2,3982.0,48.49871841816184,False,True,False,False,False,False,58.0,9.06684273890308e-07,102.0,6.844963056425789e-07,46.0,3.269630194081979e-07,79.0,3.7005299894538054e-07,8.191718237104241e-07,1.5100411641826902e-08,4.864096480178718e-07,5.702780260071839e-07
80,ENSMUSG00000000420.16,Galnt1,899.0,43.48346774381123,False,True,False,False,False,False,5541.0,0.00015659314846479708,15764.0,0.00023492986929348432,9267.0,0.00010109162742926935,16560.0,0.00016814847244762048,0.00037288584269797135,0.0008125481293473658,0.00019593056923839636,0.0005263257217292201
81,ENSMUSG00000000435.2,Myf5,2083.0,41.57465194431109,False,True,False,False,False,False,2.0,2.924787980291316e-08,0.0,0.0,0.0,0.0,0.0,0.0,,1.1385344372748134e-10,1.0955906098404981e-10,1.1291877966021836e-10
82,ENSMUSG00000000439.10,Mkrn2,1080.0,47.8330658105939,False,True,False,False,False,False,2185.0,4.195608357727893e-05,3059.0,2.5198859094979253e-05,2800.0,2.2320230610620853e-05,4136.0,2.366534056670214e-05,1.7352994016187882e-05,7.353804018276655e-08,7.130536810740849e-06,8.253601456059383e-07
83,ENSMUSG00000000440.13,Pparg,915.0,45.27447651386531,False,True,False,False,False,False,78.0,2.720052821670924e-06,121.0,1.2079346570163157e-06,67.0,6.939623269071954e-07,129.0,8.800040828579171e-07,1.982637848569378e-06,5.479714963528553e-06,1.0169882235586842e-05,1.0203834485871131e-05
84,ENSMUSG00000000441.18,Raf1,745.0,49.319279754062364,False,True,False,False,False,False,3285.0,6.868864571714156e-05,9560.0,0.00010585534044319646,9263.0,9.854932313550355e-05,12354.0,0.00010098836598048446,0.00015537657698611179,0.0004843626670465861,0.000582008439774559,0.0005365646834448764
85,ENSMUSG00000000486.14,Septin1,751.0,55.72447428554172,False,True,False,False,False,False,10259.0,0.0005774408909489146,7968.0,8.260259829563239e-05,10316.0,0.00011620532618354624,12249.0,9.847020045107566e-05,0.0007285451008743073,0.001252852021200204,8.244464451317147e-05,0.0005918406207350329
86,ENSMUSG00000000489.8,Pdgfb,1407.5,59.44403790463711,False,True,False,False,False,False,49.0,1.0236757931019607e-06,65.0,4.563308704283859e-07,83.0,6.07217036043796e-07,106.0,5.280024497147503e-07,1.8181088344316648e-07,7.278935760898263e-07,8.273435803283909e-08,3.7257695093883906e-07
87,ENSMUSG00000000530.17,Acvrl1,1818.0,58.7093389296957,False,True,False,False,False,False,238.0,4.284814391126778e-06,271.0,1.92598470313157e-06,347.0,2.562322437811183e-06,442.0,2.1706767377161956e-06,7.154314069019891e-06,9.964549588163842e-06,1.935501580687032e-07,4.392238591754798e-06
88,ENSMUSG00000000531.6,Tamalin,2033.0,62.026561731431386,False,True,False,False,False,False,269.0,5.1330029054112596e-06,414.0,2.9997043982571837e-06,800.0,6.178933795346759e-06,911.0,4.7068936329272186e-06,7.228378042780478e-05,2.930585406212786e-06,1.9788038622662893e-05,4.152584928681542e-06
