,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts,polyT_randO_distance,10x_polyT_distance,10x_randO_distance,10x_parse_distance
36,ENSMUSG00000000215.12,Ins2,478.0,56.946826758147516,False,True,False,False,False,False,15.0,9.940062966543758e-07,28.0,5.809611428188749e-07,10.0,1.597723333721953e-07,26.0,3.565109853266594e-07,1.2431965992326447e-06,2.1628125170260506e-07,1.7033665957407654e-06,8.957723931317331e-07
37,ENSMUSG00000000216.9,Scnn1g,2991.0,49.782681377465735,False,True,False,False,False,False,4.0,8.835611525816674e-08,2.0,3.520976623144696e-08,2.0,3.195446667443906e-08,2.0,2.4586964505286856e-08,1.0051685823932114e-10,3.2998478200266535e-10,3.2416445525732187e-10,4.695830433818488e-10
38,ENSMUSG00000000223.14,Drp2,3823.0,51.934453930824176,False,True,False,False,False,False,37.0,9.498282390252925e-07,45.0,9.330588051333445e-07,130.0,2.412562233920149e-06,120.0,1.7087940331174364e-06,9.451709113457388e-06,4.379676606868171e-08,3.1946615186750095e-06,1.4750327144997771e-06
39,ENSMUSG00000000244.18,Tspan32,1488.5,51.42670023859691,False,True,False,False,False,False,3717.0,0.00012533314949370953,2690.0,6.239170576212401e-05,2996.0,6.686472151626373e-05,3605.0,6.413509691204077e-05,2.080640885252281e-05,6.653980417518476e-06,5.210267590797133e-08,5.254594082945385e-06
40,ENSMUSG00000000247.12,Lhx2,701.0,59.174311926605505,False,True,False,False,False,False,36.0,8.835611525816674e-07,36.0,6.689855583974922e-07,26.0,4.1540806676770774e-07,44.0,5.532067013689542e-07,4.161201283462683e-07,1.7276997112199297e-08,2.9384818981012036e-07,1.1614422379168758e-07
41,ENSMUSG00000000248.17,Clec2g,930.0,45.05633788831153,False,True,False,False,False,False,2.0,4.417805762908337e-08,13.0,2.2886348050440526e-07,26.0,5.112714667910249e-07,25.0,3.4421750307401595e-07,1.218660453457016e-07,1.152535554328956e-09,4.645436500177932e-09,2.5927062301978845e-09
42,ENSMUSG00000000253.14,Gmpr,776.5,54.92610153971023,False,True,False,False,False,False,208.0,5.146743713788212e-06,163.0,3.116064311483056e-06,218.0,3.850513234269906e-06,260.0,3.503642442003377e-06,4.563560275219473e-06,2.302592449340444e-06,3.651113282978605e-09,6.9093964168276e-07
43,ENSMUSG00000000263.16,Glra1,2037.0,51.98821796759942,False,True,False,False,False,False,22.0,5.301366915490004e-07,12.0,2.1125859738868176e-07,8.0,1.4379510003497575e-07,10.0,1.352283047790777e-07,7.086047265822443e-09,1.218227893132954e-07,1.762709187703754e-07,2.2670451074736005e-07
44,ENSMUSG00000000266.12,Mid2,2525.0,42.25801307606442,False,True,False,False,False,False,10.0,2.429793169599585e-07,16.0,2.816781298515757e-07,17.0,3.195446667443906e-07,21.0,3.196305385687291e-07,4.5030231834593e-09,3.093474881447435e-09,6.316208485367878e-09,6.952198770628926e-09
45,ENSMUSG00000000275.17,Trim25,5566.0,50.0,False,True,False,False,False,False,2210.0,6.666468896228681e-05,2303.0,5.3642078853609446e-05,3528.0,8.586165195421775e-05,3733.0,6.917542463562457e-05,0.00029096519533369243,2.8400358409741243e-05,0.00018731037829953882,9.712308791565578e-05
46,ENSMUSG00000000276.12,Dgke,5208.0,46.6973886328725,False,True,False,False,False,False,4269.0,0.00016312747779539035,8667.0,0.0003594036888074949,7550.0,0.0002779239739009337,9715.0,0.00031848724471923327,5.7114662827733905e-05,0.0010006332466711335,0.0006191456277241281,0.0008215893040599698
47,ENSMUSG00000000278.11,Scpep1,2097.0,50.166905102527416,False,True,False,False,False,False,179.0,5.743147491780838e-06,132.0,2.5174982855484577e-06,128.0,2.300721600559612e-06,158.0,2.102185465202026e-06,1.889427130435436e-07,1.3188568067415539e-05,1.4128369611759323e-05,2.2707493040376136e-05
48,ENSMUSG00000000282.13,Mnt,777.0,60.28938906752411,False,True,False,False,False,False,870.0,2.2354097160316186e-05,856.0,1.7059131739136053e-05,2028.0,4.253139514367839e-05,1907.0,3.0032977143207893e-05,0.00046715726726612324,2.5862989391437993e-06,0.00017847779355754253,8.353029706730144e-05
49,ENSMUSG00000000290.14,Itgb2,2411.0,53.338863542098714,False,True,False,False,False,False,2139.0,5.937530945348805e-05,1684.0,3.59139615560759e-05,5175.0,0.00014195771820119552,4761.0,9.253304091564708e-05,0.0016872701844274668,2.554968359772534e-08,0.0005526116250154704,0.00027979110883962524
50,ENSMUSG00000000295.14,Hddc2,858.0,45.05844845908608,False,True,False,False,False,False,1550.0,4.526042004099591e-05,1032.0,2.1477957401182647e-05,725.0,1.3516739403287721e-05,1170.0,1.703876640216379e-05,9.361978483198548e-05,2.1378552956144236e-05,0.00011596712692263841,7.407578658854584e-05
51,ENSMUSG00000000296.9,Tpd52l1,969.0,49.54128440366973,False,True,False,False,False,False,7.0,1.7671223051633349e-07,14.0,2.4646836362012876e-07,7.0,1.597723333721953e-07,9.0,1.1064134027379085e-07,1.485462195521031e-08,3.2156558700905614e-09,1.1655473378647455e-10,9.123743018423875e-10
52,ENSMUSG00000000301.17,Pemt,431.0,55.781519135203624,False,True,False,False,False,False,211.0,5.279277886675463e-06,223.0,4.2779865971208055e-06,372.0,6.9820509683649345e-06,390.0,5.753349694237124e-06,3.4910782986492675e-05,1.236991113294083e-07,1.2971895067477243e-05,5.482451190706014e-06
53,ENSMUSG00000000303.14,Cdh1,2609.5,53.93036875548957,False,True,False,False,False,False,94.0,3.158731120479461e-06,117.0,2.3942641037383934e-06,136.0,2.7640613673389784e-06,152.0,2.4341094860233985e-06,1.478127372984773e-06,5.0210641310826e-08,2.2459113118781622e-07,3.087283532891355e-08
54,ENSMUSG00000000305.13,Cdh4,587.0,55.15241869193666,False,True,False,False,False,False,17.0,8.39383094952584e-07,20.0,5.633562597031514e-07,37.0,1.1024291002681475e-06,38.0,7.867828641691794e-07,1.1937132472389376e-06,6.119550588490947e-08,2.8447319637430206e-07,1.2724619055094155e-08
55,ENSMUSG00000000308.15,Ckmt1,823.0,54.84834354738431,False,True,False,False,False,False,9.0,6.184928068071672e-07,2.0,3.520976623144696e-08,2.0,3.195446667443906e-08,3.0,4.917392901057371e-08,1.0051685823932114e-10,7.046556089500141e-07,6.073661020256782e-07,6.664750139482603e-07
56,ENSMUSG00000000317.12,Bcl6b,652.0,58.895705521472394,False,True,False,False,False,False,1.0,2.2089028814541686e-08,1.0,1.760488311572348e-08,3.0,4.793170001165859e-08,1.0,1.2293482252643428e-08,1.1736864251110622e-10,1.000316344892474e-10,1.0634039037734596e-10,1.0048602522957725e-10
57,ENSMUSG00000000318.17,Clec10a,622.0,52.651143950975396,False,True,False,False,False,False,20.0,1.0602733830980008e-06,13.0,2.816781298515757e-07,12.0,2.0770403338385387e-07,14.0,1.8440223378965143e-07,1.234258384179727e-08,1.582546838249343e-06,1.7718750117725802e-06,2.325049003460782e-06
58,ENSMUSG00000000320.11,Alox12,2657.5,51.21235877294719,False,True,False,False,False,False,0.0,0.0,3.0,5.281464934717044e-08,2.0,3.195446667443906e-08,5.0,6.146741126321714e-08,1.6309846360580204e-10,1e-10,1e-10,1e-10
59,ENSMUSG00000000326.14,Comt,1631.5,56.22436776833872,False,True,False,False,False,False,1508.0,4.4001345398567035e-05,1549.0,3.4364731841892234e-05,1133.0,2.1920764138665192e-05,1716.0,2.6910432651036462e-05,0.00011595463770836996,1.2479672966642345e-05,9.495742698682473e-06,4.580953335717282e-07
60,ENSMUSG00000000339.15,Rtca,737.0,55.47752808988764,False,True,False,False,False,False,1110.0,2.8936627747049606e-05,985.0,1.97174690896103e-05,890.0,1.6504482037347775e-05,1265.0,1.8206647216164917e-05,8.384641535205342e-06,2.438196497233137e-07,2.332744830037919e-06,6.449698328276807e-07
61,ENSMUSG00000000340.11,Dbt,521.5,45.92025736010918,False,True,False,False,False,False,1162.0,3.134433188783465e-05,1599.0,3.3818980465304805e-05,1110.0,2.137753820519973e-05,1754.0,2.707024792032083e-05,0.00012033410957813505,5.640449477009193e-05,1.02103684004281e-06,1.6217846453438283e-05
62,ENSMUSG00000000346.10,Dazap2,646.5,57.06306608520631,False,True,False,False,False,False,2334.0,7.139174112859873e-05,1113.0,2.2745508985514736e-05,1481.0,2.8423498106913543e-05,1767.0,2.5902367106319702e-05,4.622999609999439e-05,0.00013626304737794339,4.117131934446708e-05,9.1135855162332e-05
63,ENSMUSG00000000355.14,Mcts1,501.0,39.40092165898618,False,True,False,False,False,False,3328.0,0.00010514377715721841,1603.0,3.343167303675889e-05,986.0,1.7846569637674214e-05,1732.0,2.5054116830887305e-05,0.00024075000306708814,0.0001441974596490241,0.0004890964456077596,0.00032960646666528885
64,ENSMUSG00000000359.4,Rem1,1444.0,58.08779314491882,False,True,False,False,False,False,8.0,3.092464034035836e-07,4.0,7.041953246289392e-08,1.0,1.597723333721953e-08,4.0,4.917392901057371e-08,8.835740725121387e-10,4.181778706478085e-08,6.061848903108466e-08,5.304704297938937e-08
65,ENSMUSG00000000365.10,Rnf17,1843.0,40.17463677815854,False,True,False,False,False,False,51.0,1.3253417288725011e-06,27.0,5.105416103559809e-07,25.0,3.994308334304882e-07,34.0,4.5485884334780684e-07,5.356610068721725e-08,1.5667033295192103e-06,1.98287414938142e-06,1.980009691835673e-06
66,ENSMUSG00000000374.9,Trappc10,870.0,52.643678160919535,False,True,False,False,False,False,3035.0,8.952683378533745e-05,2665.0,6.154667137256928e-05,3277.0,7.60036989851533e-05,3883.0,6.902790284859285e-05,8.454235620586377e-05,1.0546920117112399e-05,5.7912394807344434e-05,2.796863747201375e-05
67,ENSMUSG00000000378.16,Ccm2,1004.5,55.518683770217514,False,True,False,False,False,False,8356.0,0.0004364792093753437,9207.0,0.00036230849452158925,9012.0,0.00034322292655014993,10793.0,0.0003462336341634495,4.1865362703211976e-06,0.00020820003132266258,0.00017749874814453824,0.00016343636207159502
68,ENSMUSG00000000381.11,Wap,551.0,52.68199233716475,False,True,False,False,False,False,4.0,1.325341728872501e-07,0.0,0.0,0.0,0.0,0.0,0.0,,3.827749259078886e-09,3.2665051349287624e-09,3.877956834812885e-09
69,ENSMUSG00000000384.16,Tbrg4,667.0,57.029340067694356,False,True,False,False,False,False,687.0,1.769331208044789e-05,540.0,1.0210832207119618e-05,1489.0,3.0069153140647153e-05,1404.0,2.091121331174647e-05,0.0004249727891740985,4.727992772560229e-06,0.00011402438384150576,4.2381854327789515e-05
70,ENSMUSG00000000385.9,Tmprss2,585.0,50.39327994139097,False,True,False,False,False,False,3.0,1.1044514407270842e-07,35.0,6.513806752817688e-07,14.0,2.5563573339551246e-07,27.0,3.4421750307401595e-07,1.1521786691319669e-06,3.678990929257437e-08,3.6122782614998914e-09,9.20332966066976e-09
71,ENSMUSG00000000386.19,Mx1,2056.5,47.821787409249495,False,True,False,False,False,False,33.0,9.498282390252925e-07,88.0,2.271029921928329e-06,140.0,3.7866043009210283e-06,147.0,2.901261811623849e-06,1.4590127893651432e-05,3.1629820388849875e-06,7.434084558127209e-06,5.321225158402534e-06
72,ENSMUSG00000000392.18,Fap,2211.0,41.429217548620535,False,True,False,False,False,False,63.0,1.7008552187197098e-06,164.0,3.3625326751031847e-06,113.0,2.204858200536295e-06,193.0,2.7906204713500582e-06,1.1361229751647988e-05,7.015058420833694e-06,1.498394221723715e-06,4.078745467739752e-06
73,ENSMUSG00000000394.16,Gcg,767.0,44.76102941176471,False,True,False,False,False,False,2.0,4.417805762908337e-08,0.0,0.0,1.0,1.597723333721953e-08,1.0,1.2293482252643428e-08,1e-10,1.5426263506589036e-10,1.1552911277151143e-10,1.2547435894142085e-10
74,ENSMUSG00000000399.11,Ndufa9,1238.0,47.95847750865052,False,True,False,False,True,False,2237.0,6.578112780970513e-05,1163.0,2.4048270336078275e-05,1855.0,3.7786156842524185e-05,1996.0,3.109021661693523e-05,0.0001617351297169975,8.307055409045839e-05,5.702680017121495e-08,2.2081314269473862e-05
75,ENSMUSG00000000402.3,Egfl6,2704.0,46.264792899408285,False,True,False,False,False,False,5.0,1.1044514407270842e-07,5.0,8.802441557861741e-08,3.0,6.390893334887812e-08,4.0,7.376089351586056e-08,3.040344382483449e-10,1.1420124022070303e-10,2.6619786755328473e-10,2.0237215889913443e-10
76,ENSMUSG00000000409.15,Lck,693.5,55.11788968809992,False,True,False,False,False,False,11083.0,0.00092151010408505,10015.0,0.0003903002586755896,10958.0,0.0005233502551939629,12404.0,0.00045667827872119805,0.00035339946947179505,2.6153119517920466e-06,7.05070304899875e-05,6.724866350646377e-06
77,ENSMUSG00000000411.8,Tssk3,1280.0,54.140625,False,True,False,False,False,False,3.0,6.626708644362505e-08,2.0,3.520976623144696e-08,2.0,3.195446667443906e-08,2.0,2.4586964505286856e-08,1.0051685823932114e-10,1.397751254827716e-10,1.4312154771215413e-10,1.87388480796338e-10
78,ENSMUSG00000000416.17,Cttnbp2,3982.0,48.49871841816184,False,True,False,False,False,False,24.0,5.964037779926255e-07,23.0,4.225171947773635e-07,13.0,2.5563573339551246e-07,20.0,2.704566095581554e-07,1.1413619734692352e-07,1.592956365880586e-08,1.2415211909049117e-07,1.3414020633071794e-07
79,ENSMUSG00000000420.16,Galnt1,899.0,43.48346774381123,False,True,False,False,False,False,4364.0,0.00015667748138154417,7385.0,0.00027482983031955924,5550.0,0.00016087476247246343,7931.0,0.00021608253755471353,0.00039749731243817203,0.000683071190994166,0.00019533474404016943,0.0004191335922237459
80,ENSMUSG00000000439.10,Mkrn2,1080.0,47.8330658105939,False,True,False,False,False,False,1668.0,4.3979256369752494e-05,1415.0,2.9699437816225512e-05,1592.0,3.1299400107613056e-05,1997.0,3.069682518485064e-05,8.736197387902885e-06,1.2845390281724867e-06,5.537725595672083e-06,2.2566722771152537e-06
81,ENSMUSG00000000440.13,Pparg,915.0,45.27447651386531,False,True,False,False,False,False,41.0,2.3414370543414187e-06,52.0,1.7604883115723482e-06,54.0,1.326110366989221e-06,72.0,1.696500550864793e-06,1.5961002930468311e-06,6.932889462481254e-08,1.1103238346227389e-06,1.6745429916252382e-07
82,ENSMUSG00000000441.18,Raf1,745.0,49.319279754062364,False,True,False,False,False,False,2441.0,6.896194795899915e-05,4681.0,0.0001287269053421701,5136.0,0.00013833088623364668,6114.0,0.00013333510851217063,3.525594435961792e-05,0.0004505262312491656,0.00046761466052447744,0.0004726487021869297
83,ENSMUSG00000000486.14,Septin1,751.0,55.72447428554172,False,True,False,False,False,False,9326.0,0.000633248278055281,3811.0,9.7090930383215e-05,5867.0,0.00016496493420679162,6213.0,0.0001320565863578957,0.0004933896335373052,0.001017449037639902,0.00020003374816139594,0.0005620247956085622
84,ENSMUSG00000000489.8,Pdgfb,1407.5,59.44403790463711,False,True,False,False,False,False,32.0,9.940062966543758e-07,24.0,4.929367272402575e-07,35.0,6.390893334887812e-07,35.0,5.286197368636674e-07,1.0423564259584365e-07,4.117708516731424e-07,9.787705983187662e-08,3.3272840612981355e-07
85,ENSMUSG00000000530.17,Acvrl1,1818.0,58.7093389296957,False,True,False,False,False,False,155.0,4.042292273061128e-06,85.0,1.5844394804151134e-06,177.0,3.0836060340833693e-06,161.0,2.212826805475817e-06,1.3087037094216696e-05,1.192465112821825e-05,2.258044257229533e-09,3.683281780897141e-06
86,ENSMUSG00000000531.6,Tamalin,2033.0,62.026561731431386,False,True,False,False,False,False,186.0,4.992120512086421e-06,161.0,3.080854545251609e-06,362.0,6.77434693498108e-06,371.0,5.347664779899891e-06,5.717749254044506e-05,1.91842082722912e-06,1.3090799953200471e-05,4.4816470537532375e-06
87,ENSMUSG00000000532.12,Acvr1b,4418.0,53.46310547759167,False,True,False,False,False,False,566.0,1.3474307576870428e-05,1097.0,2.262227480370467e-05,2161.0,4.518361587765683e-05,2185.0,3.447092423641217e-05,0.0003385520949822684,9.235529763601778e-05,0.00027664286072157,0.00020813063877496175
88,ENSMUSG00000000538.19,Tom1l2,3013.0,55.13980263157895,False,True,False,False,False,False,2543.0,7.865903160858295e-05,3777.0,0.00010027741422716094,3639.0,8.846594098818454e-05,4680.0,9.399596530371165e-05,3.1851814361407583e-06,0.0002187735441171758,0.00014782226007769864,0.00017814409083221876
89,ENSMUSG00000000544.15,Gpa33,1507.0,54.04394468393947,False,True,False,False,False,False,11.0,2.429793169599585e-07,3.0,5.281464934717044e-08,4.0,6.390893334887812e-08,5.0,6.146741126321714e-08,1.2205134317578975e-10,1.8722260601248577e-08,1.3523547309388835e-08,1.6884353610778442e-08
